date,restaurant_id,ingredient_id,ingredient_name,quantity,total_cost,via_zeemart
YYYY-00-DD 00:00:SS,16,12,Tomatoes,2.7,41.27,TRUE
YYYY-00-DD 00:00:SS,16,4,Broccoli,1.84,26.53,FALSE
YYYY-00-DD 00:00:SS,16,13,Lettuce,1.01,16.72,TRUE
YYYY-00-DD 00:00:SS,17,4,Broccoli,3.95,52.72,TRUE
YYYY-00-DD 00:00:SS,17,10,Garlic,2.89,55.32,FALSE
YYYY-00-DD 00:00:SS,17,20,Cheddar Cheese,3.57,80.56,TRUE
YYYY-00-DD 00:00:SS,17,2,Basmati Rice,2.83,19.61,TRUE
YYYY-00-DD 00:00:SS,17,17,Bell Peppers,4.21,104.32,TRUE
YYYY-00-DD 00:00:SS,17,13,Lettuce,1.33,20.79,TRUE
YYYY-00-DD 00:00:SS,17,4,Broccoli,2.19,31.72,TRUE
YYYY-00-DD 00:00:SS,18,2,Basmati Rice,3.24,23.37,TRUE
YYYY-00-DD 00:00:SS,18,5,Salmon Fillet,2.7,20.54,FALSE
YYYY-00-DD 00:00:SS,18,19,Mushrooms,2.15,37.97,FALSE
YYYY-00-DD 00:00:SS,18,7,Soy Sauce,2.82,16.53,FALSE
YYYY-00-DD 00:00:SS,18,5,Salmon Fillet,2.02,15.32,FALSE
YYYY-00-DD 00:00:SS,19,1,Chicken Breast,2.62,27.69,TRUE
YYYY-00-DD 00:00:SS,19,5,Salmon Fillet,2.65,19.81,FALSE
YYYY-00-DD 00:00:SS,19,18,Beef Strips,1.61,35.7,FALSE
YYYY-00-DD 00:00:SS,19,13,Lettuce,2.86,44.84,TRUE
YYYY-00-DD 00:00:SS,20,14,Coriander,2.76,23.92,TRUE
YYYY-00-DD 00:00:SS,20,7,Soy Sauce,1.56,8.59,TRUE
YYYY-00-DD 00:00:SS,20,19,Mushrooms,4.39,71.94,TRUE
YYYY-00-DD 00:00:SS,20,12,Tomatoes,3.66,55.9,TRUE
YYYY-00-DD 00:00:SS,21,18,Beef Strips,4.87,106.68,TRUE
YYYY-00-DD 00:00:SS,21,17,Bell Peppers,4.32,102.68,FALSE
YYYY-00-DD 00:00:SS,21,11,Ginger,1.02,11.18,FALSE
YYYY-00-DD 00:00:SS,21,7,Soy Sauce,2.63,14.69,TRUE
YYYY-00-DD 00:00:SS,21,10,Garlic,2.45,46.58,FALSE
YYYY-00-DD 00:00:SS,22,17,Bell Peppers,2.44,57.58,TRUE
YYYY-00-DD 00:00:SS,22,9,Noodles,4.04,42.34,TRUE
YYYY-00-DD 00:00:SS,22,9,Noodles,1.34,13.92,FALSE
YYYY-00-DD 00:00:SS,23,16,Onions,2.93,57.87,TRUE
YYYY-00-DD 00:00:SS,23,12,Tomatoes,2.06,30.28,TRUE
YYYY-00-DD 00:00:SS,23,17,Bell Peppers,2.44,56.63,TRUE
YYYY-00-DD 00:00:SS,23,6,Tofu,2.53,38,TRUE
YYYY-00-DD 00:00:SS,23,20,Cheddar Cheese,3.93,93.09,TRUE
YYYY-00-DD 00:00:SS,23,13,Lettuce,3.71,61.26,TRUE
YYYY-00-DD 00:00:SS,23,6,Tofu,4.5,69.47,TRUE
YYYY-00-DD 00:00:SS,23,20,Cheddar Cheese,1.61,36.8,TRUE
YYYY-00-DD 00:00:SS,24,15,Olive Oil,3.01,72.38,TRUE
YYYY-00-DD 00:00:SS,24,6,Tofu,1.53,22.31,TRUE
YYYY-00-DD 00:00:SS,24,14,Coriander,4.9,41.98,TRUE
YYYY-00-DD 00:00:SS,24,3,Coconut Milk,2.68,47.59,FALSE
YYYY-00-DD 00:00:SS,25,11,Ginger,3.88,43.2,TRUE
YYYY-00-DD 00:00:SS,25,9,Noodles,1.41,15.03,TRUE
YYYY-00-DD 00:00:SS,25,7,Soy Sauce,4.11,23.91,TRUE
YYYY-00-DD 00:00:SS,25,20,Cheddar Cheese,4.83,112.17,FALSE
YYYY-00-DD 00:00:SS,25,12,Tomatoes,3.87,57.85,FALSE
YYYY-00-DD 00:00:SS,25,16,Onions,3.79,73.92,FALSE
YYYY-00-DD 00:00:SS,26,2,Basmati Rice,1.51,10.42,TRUE
YYYY-00-DD 00:00:SS,26,5,Salmon Fillet,1.05,7.78,FALSE
YYYY-00-DD 00:00:SS,26,1,Chicken Breast,3.09,34.68,TRUE
YYYY-00-DD 00:00:SS,26,15,Olive Oil,1.4,33.06,TRUE
YYYY-00-DD 00:00:SS,26,1,Chicken Breast,3.45,38.87,TRUE
YYYY-00-DD 00:00:SS,26,19,Mushrooms,1.1,18.73,TRUE
YYYY-00-DD 00:00:SS,26,1,Chicken Breast,4.14,43.93,TRUE
YYYY-00-DD 00:00:SS,26,13,Lettuce,2.65,41.48,TRUE
YYYY-00-DD 00:00:SS,27,10,Garlic,4.65,82.2,TRUE
YYYY-00-DD 00:00:SS,27,8,Chili Paste,2.27,54.74,FALSE
YYYY-00-DD 00:00:SS,27,7,Soy Sauce,2.32,13.24,TRUE
YYYY-00-DD 00:00:SS,27,10,Garlic,1.13,21.62,TRUE
YYYY-00-DD 00:00:SS,27,20,Cheddar Cheese,4.3,102.15,TRUE
YYYY-00-DD 00:00:SS,27,7,Soy Sauce,1.24,6.76,TRUE
YYYY-00-DD 00:00:SS,27,8,Chili Paste,3.18,72.16,FALSE
YYYY-00-DD 00:00:SS,28,17,Bell Peppers,3.49,83.84,TRUE
YYYY-00-DD 00:00:SS,28,14,Coriander,4.35,37.02,FALSE
YYYY-00-DD 00:00:SS,28,19,Mushrooms,3.31,57.69,TRUE
YYYY-00-DD 00:00:SS,29,14,Coriander,2.96,26.6,TRUE
YYYY-00-DD 00:00:SS,29,9,Noodles,1.53,15.94,TRUE
YYYY-00-DD 00:00:SS,29,5,Salmon Fillet,4.77,34.89,FALSE
YYYY-00-DD 00:00:SS,29,4,Broccoli,2.47,32.67,TRUE
YYYY-00-DD 00:00:SS,29,2,Basmati Rice,3.57,24.94,TRUE
YYYY-00-DD 00:00:SS,29,18,Beef Strips,1.16,27.23,TRUE
YYYY-00-DD 00:00:SS,30,8,Chili Paste,4.32,104.26,FALSE
YYYY-00-DD 00:00:SS,30,18,Beef Strips,3.18,72.48,TRUE
YYYY-00-DD 00:00:SS,30,1,Chicken Breast,4.5,49.4,FALSE
YYYY-00-DD 00:00:SS,30,18,Beef Strips,3.62,83.85,TRUE
YYYY-00-DD 00:00:SS,30,16,Onions,2.49,48.94,FALSE
YYYY-00-DD 00:00:SS,1,8,Chili Paste,1.09,25.1,TRUE
YYYY-00-DD 00:00:SS,1,10,Garlic,2.92,55.01,TRUE
YYYY-00-DD 00:00:SS,1,11,Ginger,2.66,29.22,TRUE
YYYY-00-DD 00:00:SS,1,8,Chili Paste,2.85,64.36,FALSE
YYYY-00-DD 00:00:SS,1,5,Salmon Fillet,1.37,9.8,TRUE
YYYY-00-DD 00:00:SS,2,12,Tomatoes,2.28,33.4,FALSE
YYYY-00-DD 00:00:SS,2,16,Onions,1.88,39.65,TRUE
YYYY-00-DD 00:00:SS,2,6,Tofu,1.94,27.78,TRUE
YYYY-00-DD 00:00:SS,2,9,Noodles,4.8,49.46,TRUE
YYYY-00-DD 00:00:SS,3,11,Ginger,1.24,13.32,TRUE
YYYY-00-DD 00:00:SS,3,4,Broccoli,3.45,47.8,TRUE
YYYY-00-DD 00:00:SS,3,17,Bell Peppers,1.27,29.38,TRUE
YYYY-00-DD 00:00:SS,3,12,Tomatoes,4.72,73.21,TRUE
YYYY-00-DD 00:00:SS,3,4,Broccoli,2.76,37.14,FALSE
YYYY-00-DD 00:00:SS,3,10,Garlic,1.53,27.65,TRUE
YYYY-00-DD 00:00:SS,3,14,Coriander,4.69,38.96,FALSE
YYYY-00-DD 00:00:SS,3,8,Chili Paste,4.96,111.66,FALSE
YYYY-00-DD 00:00:SS,4,17,Bell Peppers,2.64,59.95,TRUE
YYYY-00-DD 00:00:SS,4,13,Lettuce,3.34,53.12,FALSE
YYYY-00-DD 00:00:SS,4,18,Beef Strips,3.67,84.4,TRUE
YYYY-00-DD 00:00:SS,4,17,Bell Peppers,2.59,63.08,FALSE
YYYY-00-DD 00:00:SS,5,1,Chicken Breast,1.1,12.25,FALSE
YYYY-00-DD 00:00:SS,5,10,Garlic,1.46,26.47,TRUE
YYYY-00-DD 00:00:SS,5,19,Mushrooms,4.16,68.03,FALSE
YYYY-00-DD 00:00:SS,5,8,Chili Paste,4.74,114.19,TRUE
YYYY-00-DD 00:00:SS,6,20,Cheddar Cheese,2.66,59.27,TRUE
YYYY-00-DD 00:00:SS,6,16,Onions,4.16,88.53,TRUE
YYYY-00-DD 00:00:SS,6,13,Lettuce,1.7,28.21,TRUE
YYYY-00-DD 00:00:SS,6,8,Chili Paste,4.66,107.76,TRUE
YYYY-00-DD 00:00:SS,6,6,Tofu,4.19,62.09,TRUE
YYYY-00-DD 00:00:SS,6,8,Chili Paste,3.26,74.24,TRUE
YYYY-00-DD 00:00:SS,6,2,Basmati Rice,1.64,11.68,TRUE
YYYY-00-DD 00:00:SS,7,10,Garlic,1.01,18.58,TRUE
YYYY-00-DD 00:00:SS,7,14,Coriander,4.46,37.72,FALSE
YYYY-00-DD 00:00:SS,7,16,Onions,2.33,48.18,TRUE
YYYY-00-DD 00:00:SS,7,10,Garlic,1.99,37.58,TRUE
YYYY-00-DD 00:00:SS,7,15,Olive Oil,2.47,60.73,TRUE
YYYY-00-DD 00:00:SS,8,3,Coconut Milk,1.9,33.86,TRUE
YYYY-00-DD 00:00:SS,8,19,Mushrooms,1.69,27.36,TRUE
YYYY-00-DD 00:00:SS,8,14,Coriander,2.87,25.19,TRUE
YYYY-00-DD 00:00:SS,8,14,Coriander,1.18,9.85,FALSE
YYYY-00-DD 00:00:SS,8,3,Coconut Milk,2.94,56.56,FALSE
YYYY-00-DD 00:00:SS,8,19,Mushrooms,3.51,57.18,TRUE
YYYY-00-DD 00:00:SS,8,10,Garlic,4.55,86.5,FALSE
YYYY-00-DD 00:00:SS,9,19,Mushrooms,2.3,39.46,TRUE
YYYY-00-DD 00:00:SS,9,3,Coconut Milk,2.97,57.93,TRUE
YYYY-00-DD 00:00:SS,9,18,Beef Strips,3.03,72.58,TRUE
YYYY-00-DD 00:00:SS,9,15,Olive Oil,1.8,43.22,TRUE
YYYY-00-DD 00:00:SS,9,11,Ginger,4.13,47.7,FALSE
YYYY-00-DD 00:00:SS,10,3,Coconut Milk,3.93,76.05,TRUE
YYYY-00-DD 00:00:SS,10,15,Olive Oil,3.81,94.19,TRUE
YYYY-00-DD 00:00:SS,10,16,Onions,2.84,58.03,TRUE
YYYY-00-DD 00:00:SS,11,13,Lettuce,2.62,42.24,TRUE
YYYY-00-DD 00:00:SS,11,17,Bell Peppers,2.63,60.36,FALSE
YYYY-00-DD 00:00:SS,11,19,Mushrooms,1.43,25.28,TRUE
YYYY-00-DD 00:00:SS,11,12,Tomatoes,1.1,16.27,TRUE
YYYY-00-DD 00:00:SS,12,20,Cheddar Cheese,2.78,63.62,FALSE
YYYY-00-DD 00:00:SS,12,15,Olive Oil,2.62,61.46,TRUE
YYYY-00-DD 00:00:SS,12,16,Onions,1.52,32.1,TRUE
YYYY-00-DD 00:00:SS,12,5,Salmon Fillet,4.04,28.87,FALSE
YYYY-00-DD 00:00:SS,12,5,Salmon Fillet,3.67,27.6,TRUE
YYYY-00-DD 00:00:SS,12,18,Beef Strips,3.85,87.94,FALSE
YYYY-00-DD 00:00:SS,12,4,Broccoli,2.08,29.17,TRUE
YYYY-00-DD 00:00:SS,13,4,Broccoli,2.49,33.4,FALSE
YYYY-00-DD 00:00:SS,13,6,Tofu,2.63,40.22,TRUE
YYYY-00-DD 00:00:SS,13,14,Coriander,2.9,24.73,TRUE
YYYY-00-DD 00:00:SS,14,2,Basmati Rice,4.33,31.24,TRUE
YYYY-00-DD 00:00:SS,14,11,Ginger,2.73,30.27,TRUE
YYYY-00-DD 00:00:SS,14,16,Onions,3.45,67.6,TRUE
YYYY-00-DD 00:00:SS,14,11,Ginger,3.77,43.53,TRUE
YYYY-00-DD 00:00:SS,14,19,Mushrooms,2.59,42.5,FALSE
YYYY-00-DD 00:00:SS,14,2,Basmati Rice,1.12,7.89,TRUE
YYYY-00-DD 00:00:SS,14,13,Lettuce,2.08,33.01,TRUE
YYYY-00-DD 00:00:SS,15,1,Chicken Breast,2.55,27.36,TRUE
YYYY-00-DD 00:00:SS,15,1,Chicken Breast,3.03,33.47,TRUE
YYYY-00-DD 00:00:SS,15,9,Noodles,3.5,34.75,TRUE
YYYY-00-DD 00:00:SS,15,12,Tomatoes,1.86,29.54,TRUE
YYYY-00-DD 00:00:SS,15,16,Onions,3.81,80.23,FALSE
YYYY-00-DD 00:00:SS,15,9,Noodles,1.49,14.75,TRUE
YYYY-00-DD 00:00:SS,15,6,Tofu,3.3,50.93,TRUE
YYYY-00-DD 00:00:SS,15,10,Garlic,4.57,86.17,FALSE
YYYY-00-DD 00:00:SS,16,19,Mushrooms,1.17,20.48,FALSE
YYYY-00-DD 00:00:SS,16,14,Coriander,4.6,38.25,TRUE
YYYY-00-DD 00:00:SS,16,5,Salmon Fillet,2.67,19.94,TRUE
YYYY-00-DD 00:00:SS,16,17,Bell Peppers,1.93,45.99,TRUE
YYYY-00-DD 00:00:SS,16,2,Basmati Rice,4.54,32.71,FALSE
YYYY-00-DD 00:00:SS,16,12,Tomatoes,4.76,73.19,TRUE
YYYY-00-DD 00:00:SS,16,4,Broccoli,2.64,37.04,TRUE
YYYY-00-DD 00:00:SS,16,5,Salmon Fillet,2.67,18.95,FALSE
YYYY-00-DD 00:00:SS,17,6,Tofu,3.88,56.55,TRUE
YYYY-00-DD 00:00:SS,17,9,Noodles,1.2,11.63,TRUE
YYYY-00-DD 00:00:SS,17,8,Chili Paste,4.73,106.97,TRUE
YYYY-00-DD 00:00:SS,18,15,Olive Oil,2.79,71.11,TRUE
YYYY-00-DD 00:00:SS,18,15,Olive Oil,2.87,67.05,TRUE
YYYY-00-DD 00:00:SS,18,16,Onions,3.21,63.1,TRUE
YYYY-00-DD 00:00:SS,18,9,Noodles,1.38,14.54,FALSE
YYYY-00-DD 00:00:SS,18,5,Salmon Fillet,2.16,16.36,TRUE
YYYY-00-DD 00:00:SS,18,11,Ginger,3.04,33.19,TRUE
YYYY-00-DD 00:00:SS,19,11,Ginger,3.07,32.99,TRUE
YYYY-00-DD 00:00:SS,19,3,Coconut Milk,2.39,44.75,TRUE
YYYY-00-DD 00:00:SS,19,19,Mushrooms,1.91,32.91,TRUE
YYYY-00-DD 00:00:SS,19,3,Coconut Milk,1.21,22.57,TRUE
YYYY-00-DD 00:00:SS,19,16,Onions,3.86,78.58,FALSE
YYYY-00-DD 00:00:SS,19,3,Coconut Milk,4.5,85.17,TRUE
YYYY-00-DD 00:00:SS,20,6,Tofu,4.83,70.41,FALSE
YYYY-00-DD 00:00:SS,20,1,Chicken Breast,4.76,53.35,FALSE
YYYY-00-DD 00:00:SS,20,14,Coriander,3.98,36.02,TRUE
YYYY-00-DD 00:00:SS,20,19,Mushrooms,3.2,56.24,TRUE
YYYY-00-DD 00:00:SS,20,16,Onions,3.17,65.63,FALSE
YYYY-00-DD 00:00:SS,20,13,Lettuce,2.78,42.72,TRUE
YYYY-00-DD 00:00:SS,20,14,Coriander,3.21,29.26,TRUE
YYYY-00-DD 00:00:SS,20,16,Onions,4.15,87.18,FALSE
YYYY-00-DD 00:00:SS,21,16,Onions,3.57,72.07,TRUE
YYYY-00-DD 00:00:SS,21,3,Coconut Milk,1.68,30.52,TRUE
YYYY-00-DD 00:00:SS,21,6,Tofu,1.03,15.61,TRUE
YYYY-00-DD 00:00:SS,21,8,Chili Paste,4.25,96.28,TRUE
YYYY-00-DD 00:00:SS,21,14,Coriander,1.37,11.72,TRUE
YYYY-00-DD 00:00:SS,22,2,Basmati Rice,2.17,15.01,TRUE
YYYY-00-DD 00:00:SS,22,12,Tomatoes,2.06,31.22,FALSE
YYYY-00-DD 00:00:SS,22,13,Lettuce,4.63,72.54,FALSE
YYYY-00-DD 00:00:SS,22,19,Mushrooms,4.14,71.1,TRUE
YYYY-00-DD 00:00:SS,23,12,Tomatoes,2.35,37.34,TRUE
YYYY-00-DD 00:00:SS,23,15,Olive Oil,3.38,78.39,FALSE
YYYY-00-DD 00:00:SS,23,13,Lettuce,1.27,20.74,TRUE
YYYY-00-DD 00:00:SS,23,11,Ginger,2.79,31.04,FALSE
YYYY-00-DD 00:00:SS,24,18,Beef Strips,1.58,34.94,FALSE
YYYY-00-DD 00:00:SS,24,2,Basmati Rice,4.19,30.08,TRUE
YYYY-00-DD 00:00:SS,24,6,Tofu,3.24,47.29,TRUE
YYYY-00-DD 00:00:SS,24,8,Chili Paste,4.73,111.05,TRUE
YYYY-00-DD 00:00:SS,24,10,Garlic,4.19,72.67,FALSE
YYYY-00-DD 00:00:SS,24,13,Lettuce,2.8,46.26,TRUE
YYYY-00-DD 00:00:SS,25,14,Coriander,2.35,20.91,FALSE
YYYY-00-DD 00:00:SS,25,3,Coconut Milk,3.63,65.45,TRUE
YYYY-00-DD 00:00:SS,25,13,Lettuce,4.1,62.78,TRUE
YYYY-00-DD 00:00:SS,25,20,Cheddar Cheese,3.91,96.15,TRUE
YYYY-00-DD 00:00:SS,25,20,Cheddar Cheese,4.83,116.61,TRUE
YYYY-00-DD 00:00:SS,25,13,Lettuce,3.14,50.89,TRUE
YYYY-00-DD 00:00:SS,25,8,Chili Paste,3.91,86.22,TRUE
YYYY-00-DD 00:00:SS,25,19,Mushrooms,1.41,24.15,TRUE
YYYY-00-DD 00:00:SS,26,11,Ginger,1.03,12.04,TRUE
YYYY-00-DD 00:00:SS,26,10,Garlic,2.96,52.71,TRUE
YYYY-00-DD 00:00:SS,26,19,Mushrooms,2.58,45.29,FALSE
YYYY-00-DD 00:00:SS,26,2,Basmati Rice,4.71,31.48,TRUE
YYYY-00-DD 00:00:SS,26,3,Coconut Milk,4.11,77.38,TRUE
YYYY-00-DD 00:00:SS,26,11,Ginger,3.34,38.56,TRUE
YYYY-00-DD 00:00:SS,27,7,Soy Sauce,1.89,10.79,FALSE
YYYY-00-DD 00:00:SS,27,2,Basmati Rice,2.28,15.2,TRUE
YYYY-00-DD 00:00:SS,27,7,Soy Sauce,1.42,7.79,TRUE
YYYY-00-DD 00:00:SS,27,4,Broccoli,3.46,45.87,FALSE
YYYY-00-DD 00:00:SS,27,2,Basmati Rice,3.28,23,TRUE
YYYY-00-DD 00:00:SS,27,3,Coconut Milk,4.62,87.39,TRUE
YYYY-00-DD 00:00:SS,28,15,Olive Oil,4.94,114.84,TRUE
YYYY-00-DD 00:00:SS,28,2,Basmati Rice,3.82,25.29,FALSE
YYYY-00-DD 00:00:SS,28,17,Bell Peppers,3.92,92.19,TRUE
YYYY-00-DD 00:00:SS,29,12,Tomatoes,3.45,52.12,FALSE
YYYY-00-DD 00:00:SS,29,7,Soy Sauce,1.64,9.54,FALSE
YYYY-00-DD 00:00:SS,29,16,Onions,4.62,91.71,FALSE
YYYY-00-DD 00:00:SS,29,8,Chili Paste,4.68,104.62,TRUE
YYYY-00-DD 00:00:SS,30,6,Tofu,3.94,61.4,TRUE
YYYY-00-DD 00:00:SS,30,6,Tofu,1.59,23.54,FALSE
YYYY-00-DD 00:00:SS,30,20,Cheddar Cheese,2.35,54.47,TRUE
YYYY-00-DD 00:00:SS,30,18,Beef Strips,4.01,93.31,TRUE
YYYY-00-DD 00:00:SS,30,15,Olive Oil,4.87,115.04,TRUE
YYYY-00-DD 00:00:SS,1,11,Ginger,3.17,35.42,TRUE
YYYY-00-DD 00:00:SS,1,17,Bell Peppers,4.68,105.89,TRUE
YYYY-00-DD 00:00:SS,1,2,Basmati Rice,4.96,34.4,TRUE
YYYY-00-DD 00:00:SS,2,19,Mushrooms,3.5,58.53,FALSE
YYYY-00-DD 00:00:SS,2,13,Lettuce,4.41,70.69,TRUE
YYYY-00-DD 00:00:SS,2,20,Cheddar Cheese,3.65,86.83,FALSE
YYYY-00-DD 00:00:SS,2,11,Ginger,2.46,26.45,TRUE
YYYY-00-DD 00:00:SS,3,6,Tofu,4.23,61.7,FALSE
YYYY-00-DD 00:00:SS,3,16,Onions,4.4,91.18,TRUE
YYYY-00-DD 00:00:SS,3,5,Salmon Fillet,2.41,18.1,TRUE
YYYY-00-DD 00:00:SS,3,7,Soy Sauce,3.58,20.79,FALSE
YYYY-00-DD 00:00:SS,3,4,Broccoli,4.29,57.19,TRUE
YYYY-00-DD 00:00:SS,3,5,Salmon Fillet,4.78,35.25,TRUE
YYYY-00-DD 00:00:SS,3,19,Mushrooms,4.44,73.2,TRUE
YYYY-00-DD 00:00:SS,4,14,Coriander,1.12,9.82,TRUE
YYYY-00-DD 00:00:SS,4,3,Coconut Milk,2.3,45.05,TRUE
YYYY-00-DD 00:00:SS,4,18,Beef Strips,1.42,31.05,FALSE
YYYY-00-DD 00:00:SS,4,10,Garlic,1.18,20.93,TRUE
YYYY-00-DD 00:00:SS,4,16,Onions,3.32,68.1,TRUE
YYYY-00-DD 00:00:SS,5,5,Salmon Fillet,2.4,17.12,FALSE
YYYY-00-DD 00:00:SS,5,3,Coconut Milk,1.93,34.91,TRUE
YYYY-00-DD 00:00:SS,5,6,Tofu,3.98,60.96,FALSE
YYYY-00-DD 00:00:SS,5,12,Tomatoes,4.11,66.26,TRUE
YYYY-00-DD 00:00:SS,5,19,Mushrooms,4.54,76.98,TRUE
YYYY-00-DD 00:00:SS,5,14,Coriander,2.66,24.1,FALSE
YYYY-00-DD 00:00:SS,5,16,Onions,3.44,69.07,TRUE
YYYY-00-DD 00:00:SS,5,12,Tomatoes,3.26,52.67,TRUE
YYYY-00-DD 00:00:SS,6,6,Tofu,4.4,64.13,TRUE
YYYY-00-DD 00:00:SS,6,12,Tomatoes,4.81,77.64,TRUE
YYYY-00-DD 00:00:SS,6,5,Salmon Fillet,1.92,14.85,TRUE
YYYY-00-DD 00:00:SS,6,11,Ginger,4.53,48.53,TRUE
YYYY-00-DD 00:00:SS,6,1,Chicken Breast,3.68,40.02,FALSE
YYYY-00-DD 00:00:SS,6,14,Coriander,3.7,33.52,TRUE
YYYY-00-DD 00:00:SS,6,5,Salmon Fillet,3,22.13,FALSE
YYYY-00-DD 00:00:SS,7,6,Tofu,4.69,73.19,TRUE
YYYY-00-DD 00:00:SS,7,8,Chili Paste,1.25,30.21,FALSE
YYYY-00-DD 00:00:SS,7,12,Tomatoes,1.33,20.15,FALSE
YYYY-00-DD 00:00:SS,7,18,Beef Strips,4.05,95.31,FALSE
YYYY-00-DD 00:00:SS,7,17,Bell Peppers,3.9,88.5,TRUE
YYYY-00-DD 00:00:SS,7,4,Broccoli,1.53,22.04,TRUE
YYYY-00-DD 00:00:SS,7,7,Soy Sauce,1.33,7.25,TRUE
YYYY-00-DD 00:00:SS,8,14,Coriander,4.34,38.29,TRUE
YYYY-00-DD 00:00:SS,8,6,Tofu,2.41,34.71,TRUE
YYYY-00-DD 00:00:SS,8,10,Garlic,4.54,86.9,FALSE
YYYY-00-DD 00:00:SS,8,16,Onions,1.2,24.73,TRUE
YYYY-00-DD 00:00:SS,8,9,Noodles,2.05,21.56,TRUE
YYYY-00-DD 00:00:SS,8,11,Ginger,2.38,27.3,TRUE
YYYY-00-DD 00:00:SS,8,5,Salmon Fillet,3.16,23.61,FALSE
YYYY-00-DD 00:00:SS,9,4,Broccoli,4.43,60.95,FALSE
YYYY-00-DD 00:00:SS,9,4,Broccoli,4.38,59.62,FALSE
YYYY-00-DD 00:00:SS,9,12,Tomatoes,1.7,26.06,FALSE
YYYY-00-DD 00:00:SS,9,2,Basmati Rice,2.99,20.74,TRUE
YYYY-00-DD 00:00:SS,10,18,Beef Strips,4.23,97.49,TRUE
YYYY-00-DD 00:00:SS,10,13,Lettuce,4.55,72.58,FALSE
YYYY-00-DD 00:00:SS,10,12,Tomatoes,1.9,28.18,FALSE
YYYY-00-DD 00:00:SS,11,11,Ginger,4.47,47.97,TRUE
YYYY-00-DD 00:00:SS,11,1,Chicken Breast,1.47,15.59,TRUE
YYYY-00-DD 00:00:SS,11,1,Chicken Breast,2.69,29.93,TRUE
YYYY-00-DD 00:00:SS,11,18,Beef Strips,1.08,24.77,FALSE
YYYY-00-DD 00:00:SS,11,18,Beef Strips,2.58,60.7,FALSE
YYYY-00-DD 00:00:SS,11,14,Coriander,4.32,38.28,TRUE
YYYY-00-DD 00:00:SS,11,16,Onions,2.89,57.56,FALSE
YYYY-00-DD 00:00:SS,11,9,Noodles,4.39,43.98,TRUE
YYYY-00-DD 00:00:SS,12,3,Coconut Milk,2.43,47.28,TRUE
YYYY-00-DD 00:00:SS,12,15,Olive Oil,4.9,124.27,TRUE
YYYY-00-DD 00:00:SS,12,18,Beef Strips,4.99,118.49,FALSE
YYYY-00-DD 00:00:SS,12,13,Lettuce,3.82,59.6,TRUE
YYYY-00-DD 00:00:SS,12,13,Lettuce,4.81,79.51,FALSE
YYYY-00-DD 00:00:SS,12,10,Garlic,1.96,35.73,TRUE
YYYY-00-DD 00:00:SS,13,8,Chili Paste,1.28,31.03,FALSE
YYYY-00-DD 00:00:SS,13,8,Chili Paste,3.29,74.35,TRUE
YYYY-00-DD 00:00:SS,13,15,Olive Oil,2.17,55.47,TRUE
YYYY-00-DD 00:00:SS,13,19,Mushrooms,3.46,58.22,TRUE
YYYY-00-DD 00:00:SS,13,8,Chili Paste,3,66.78,TRUE
YYYY-00-DD 00:00:SS,14,19,Mushrooms,1.3,22.25,FALSE
YYYY-00-DD 00:00:SS,14,5,Salmon Fillet,3.05,22.37,TRUE
YYYY-00-DD 00:00:SS,14,14,Coriander,3.26,27.15,FALSE
YYYY-00-DD 00:00:SS,14,6,Tofu,4.78,69.75,TRUE
YYYY-00-DD 00:00:SS,14,20,Cheddar Cheese,1.29,29.24,FALSE
YYYY-00-DD 00:00:SS,14,12,Tomatoes,1.38,20.57,TRUE
YYYY-00-DD 00:00:SS,15,16,Onions,2.67,56.04,TRUE
YYYY-00-DD 00:00:SS,15,18,Beef Strips,2.09,47.55,FALSE
YYYY-00-DD 00:00:SS,15,16,Onions,4.72,94.78,TRUE
YYYY-00-DD 00:00:SS,15,11,Ginger,4.18,45.34,TRUE
YYYY-00-DD 00:00:SS,16,4,Broccoli,1.71,23.49,TRUE
YYYY-00-DD 00:00:SS,16,1,Chicken Breast,1.94,22.38,TRUE
YYYY-00-DD 00:00:SS,16,1,Chicken Breast,1.2,13.44,TRUE
YYYY-00-DD 00:00:SS,16,5,Salmon Fillet,3.42,24.34,FALSE
YYYY-00-DD 00:00:SS,17,20,Cheddar Cheese,3.93,91.83,TRUE
YYYY-00-DD 00:00:SS,17,19,Mushrooms,3.89,68.13,TRUE
YYYY-00-DD 00:00:SS,17,20,Cheddar Cheese,2.29,53.59,TRUE
YYYY-00-DD 00:00:SS,18,19,Mushrooms,2.04,33.57,TRUE
YYYY-00-DD 00:00:SS,18,8,Chili Paste,1,24.27,FALSE
YYYY-00-DD 00:00:SS,18,14,Coriander,2.76,22.84,TRUE
YYYY-00-DD 00:00:SS,18,19,Mushrooms,1.04,17.27,TRUE
YYYY-00-DD 00:00:SS,18,11,Ginger,1.06,11.75,TRUE
YYYY-00-DD 00:00:SS,19,18,Beef Strips,1.25,27.31,TRUE
YYYY-00-DD 00:00:SS,19,10,Garlic,3.68,69.89,TRUE
YYYY-00-DD 00:00:SS,19,8,Chili Paste,2.64,63.28,TRUE
YYYY-00-DD 00:00:SS,19,12,Tomatoes,1.12,17.73,TRUE
YYYY-00-DD 00:00:SS,19,15,Olive Oil,1.25,31.52,TRUE
YYYY-00-DD 00:00:SS,19,17,Bell Peppers,4.53,110.85,TRUE
