date,restaurant_id,dish_id,dish_name,forecast_qty,sold_qty,percent_sold,price_dropped,reason
YYYY-00-DD 00:00:SS,2,6,Biryani,36,39,108.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,60,48,80,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,58,42,72.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,58,25,43.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,39,35,89.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,59,40,67.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,49,46,93.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,37,45,121.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,39,34,87.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,47,35,74.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,56,22,39.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,37,31,83.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,52,38,73.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,42,30,71.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,57,39,68.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,36,49,136.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,52,35,67.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,36,39,108.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,45,46,102.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,47,47,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,36,29,80.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,36,38,105.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,42,37,88.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,43,33,76.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,47,45,95.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,39,43,110.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,47,40,85.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,56,32,57.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,47,45,95.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,59,46,78,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,42,31,73.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,32,24,75,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,55,34,61.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,37,36,97.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,53,24,45.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,48,30,62.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,41,22,53.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,31,45,145.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,52,45,86.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,48,33,68.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,56,47,83.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,37,45,121.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,51,39,76.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,54,46,85.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,56,48,85.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,50,35,70,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,30,39,130,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,38,36,94.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,31,36,116.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,54,44,81.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,34,39,114.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,56,26,46.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,45,45,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,56,34,60.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,57,37,64.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,32,33,103.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,38,46,121.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,38,37,97.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,34,48,141.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,38,34,89.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,56,35,62.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,31,48,154.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,40,39,97.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,30,29,96.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,60,30,50,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,32,21,65.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,35,36,102.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,45,28,62.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,34,38,111.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,36,37,102.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,35,42,120,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,45,41,91.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,52,41,78.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,48,42,87.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,55,37,67.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,46,25,54.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,48,26,54.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,50,39,78,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,31,37,119.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,32,34,106.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,36,39,108.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,49,17,34.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,57,36,63.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,56,51,91.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,60,37,61.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,49,33,67.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,33,32,97,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,39,29,74.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,37,41,110.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,38,36,94.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,55,25,45.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,49,38,77.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,58,39,67.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,41,38,92.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,47,34,72.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,57,49,86,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,32,38,118.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,48,39,81.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,43,42,97.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,44,40,90.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,30,36,120,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,60,36,60,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,44,44,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,55,49,89.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,47,43,91.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,41,33,80.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,34,41,120.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,47,37,78.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,35,34,97.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,32,35,109.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,30,42,140,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,38,51,134.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,31,39,125.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,37,37,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,45,36,80,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,33,31,93.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,59,59,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,31,23,74.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,48,37,77.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,40,39,97.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,34,39,114.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,46,34,73.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,33,25,75.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,55,36,65.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,51,35,68.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,48,36,75,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,42,53,126.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,60,26,43.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,59,29,49.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,49,31,63.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,43,26,60.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,54,44,81.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,32,27,84.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,48,46,95.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,58,47,81,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,38,34,89.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,30,44,146.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,32,41,128.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,50,43,86,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,37,34,91.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,42,36,85.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,35,49,140,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,60,39,65,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,41,34,82.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,59,35,59.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,30,35,116.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,30,50,166.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,45,34,75.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,34,25,73.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,50,36,72,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,45,38,84.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,47,51,108.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,48,33,68.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,38,24,63.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,54,18,33.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,60,29,48.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,37,33,89.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,37,37,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,47,47,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,35,32,91.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,52,42,80.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,45,47,104.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,53,33,62.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,35,34,97.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,47,27,57.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,37,48,129.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,49,32,65.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,36,42,116.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,30,41,136.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,58,32,55.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,37,49,132.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,35,40,114.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,44,41,93.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,40,35,87.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,43,26,60.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,31,43,138.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,36,42,116.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,50,27,54,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,47,35,74.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,30,31,103.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,54,34,63,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,47,45,95.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,56,45,80.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,46,38,82.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,48,35,72.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,55,42,76.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,35,29,82.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,30,28,93.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,38,51,134.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,30,30,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,35,32,91.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,46,42,91.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,43,37,86,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,43,27,62.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,55,49,89.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,52,41,78.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,58,53,91.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,38,47,123.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,46,49,106.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,58,44,75.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,43,37,86,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,54,38,70.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,46,38,82.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,50,37,74,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,30,27,90,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,43,38,88.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,54,53,98.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,58,31,53.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,53,34,64.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,40,39,97.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,31,39,125.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,50,44,88,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,53,37,69.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,44,39,88.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,48,48,100,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,57,29,50.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,44,41,93.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,43,29,67.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,48,27,56.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,43,32,74.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,39,35,89.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,54,35,64.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,49,39,79.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,47,26,55.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,43,50,116.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,40,28,70,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,32,30,93.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,44,19,43.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,46,34,73.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,60,29,48.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,50,45,90,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,42,34,81,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,33,42,127.3,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,55,50,90.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,30,39,130,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,48,29,60.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,2,Tofu Stir Fry,44,42,95.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,3,Salmon Salad,39,44,112.8,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,4,Chicken Teriyaki,52,49,94.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,5,Spicy Ramen,58,44,75.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,6,Biryani,43,40,93,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,7,Bulgogi Bowl,46,54,117.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,8,Coconut Curry,51,33,64.7,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,9,Veg Risotto,49,34,69.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,10,Paneer Tikka,42,41,97.6,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,1,Butter Chicken,46,34,73.9,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,2,Tofu Stir Fry,46,31,67.4,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,3,Salmon Salad,53,25,47.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,4,Chicken Teriyaki,39,32,82.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,5,Spicy Ramen,50,30,60,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,6,Biryani,40,47,117.5,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,7,Bulgogi Bowl,42,32,76.2,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,8,Coconut Curry,40,38,95,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,9,Veg Risotto,58,40,69,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,1,10,Paneer Tikka,32,33,103.1,TRUE,Low sales – EOD markdown
YYYY-00-DD 00:00:SS,2,1,Butter Chicken,40,46,115,TRUE,Low sales – EOD markdown
